560	0.000000 0.796539 0.000314 0.796539 0.000000 -0.002162 0.000314 -0.002162 0.000000 
561	0.000000 0.796624 0.000344 0.796624 0.000000 -0.002126 0.000344 -0.002126 0.000000 
562	0.000000 0.796717 0.000419 0.796717 0.000000 -0.002067 0.000419 -0.002067 0.000000 
563	0.000000 0.796752 0.000419 0.796752 0.000000 -0.002064 0.000419 -0.002064 0.000000 
564	0.000000 0.796878 0.000408 0.796878 0.000000 -0.002062 0.000408 -0.002062 0.000000 
565	0.000000 0.796960 0.000350 0.796960 0.000000 -0.002090 0.000350 -0.002090 0.000000 
566	0.000000 0.797028 0.000316 0.797028 0.000000 -0.002106 0.000316 -0.002106 0.000000 
567	0.000000 0.797064 0.000244 0.797064 0.000000 -0.002105 0.000244 -0.002105 0.000000 
568	0.000000 0.797083 0.000297 0.797083 0.000000 -0.002053 0.000297 -0.002053 0.000000 
569	0.000000 0.797215 0.000297 0.797215 0.000000 -0.002039 0.000297 -0.002039 0.000000 
570	0.000000 0.797232 0.000342 0.797232 0.000000 -0.002048 0.000342 -0.002048 0.000000 
571	0.000000 0.797346 0.000341 0.797346 0.000000 -0.002038 0.000341 -0.002038 0.000000 
572	0.000000 0.797425 0.000344 0.797425 0.000000 -0.002032 0.000344 -0.002032 0.000000 
573	0.000000 0.797446 0.000334 0.797446 0.000000 -0.002024 0.000334 -0.002024 0.000000 
574	0.000000 0.797495 0.000325 0.797495 0.000000 -0.001991 0.000325 -0.001991 0.000000 
575	0.000000 0.797585 0.000329 0.797585 0.000000 -0.001971 0.000329 -0.001971 0.000000 
576	0.000000 0.797726 0.000375 0.797726 0.000000 -0.001933 0.000375 -0.001933 0.000000 
577	0.000000 0.797835 0.000351 0.797835 0.000000 -0.001975 0.000351 -0.001975 0.000000 
578	0.000000 0.797970 0.000379 0.797970 0.000000 -0.001964 0.000379 -0.001964 0.000000 
579	0.000000 0.798115 0.000363 0.798115 0.000000 -0.001949 0.000363 -0.001949 0.000000 
580	0.000000 0.798224 0.000362 0.798224 0.000000 -0.001952 0.000362 -0.001952 0.000000 
581	0.000000 0.798294 0.000353 0.798294 0.000000 -0.001951 0.000353 -0.001951 0.000000 
582	0.000000 0.798435 0.000389 0.798435 0.000000 -0.001901 0.000389 -0.001901 0.000000 
583	0.000000 0.798474 0.000370 0.798474 0.000000 -0.001939 0.000370 -0.001939 0.000000 
584	0.000000 0.798450 0.000367 0.798450 0.000000 -0.001940 0.000367 -0.001940 0.000000 
585	0.000000 0.798555 0.000377 0.798555 0.000000 -0.001971 0.000377 -0.001971 0.000000 
586	0.000000 0.798599 0.000360 0.798599 0.000000 -0.001971 0.000360 -0.001971 0.000000 
587	0.000000 0.798686 0.000348 0.798686 0.000000 -0.001980 0.000348 -0.001980 0.000000 
588	0.000000 0.798734 0.000339 0.798734 0.000000 -0.001956 0.000339 -0.001956 0.000000 
589	0.000000 0.798788 0.000314 0.798788 0.000000 -0.001937 0.000314 -0.001937 0.000000 
590	0.000000 0.798861 0.000277 0.798861 0.000000 -0.001944 0.000277 -0.001944 0.000000 
591	0.000000 0.798891 0.000292 0.798891 0.000000 -0.001930 0.000292 -0.001930 0.000000 
592	0.000000 0.799015 0.000339 0.799015 0.000000 -0.001927 0.000339 -0.001927 0.000000 
593	0.000000 0.799124 0.000334 0.799124 0.000000 -0.001942 0.000334 -0.001942 0.000000 
594	0.000000 0.799170 0.000344 0.799170 0.000000 -0.001924 0.000344 -0.001924 0.000000 
595	0.000000 0.799242 0.000385 0.799242 0.000000 -0.001919 0.000385 -0.001919 0.000000 
596	0.000000 0.799294 0.000395 0.799294 0.000000 -0.001892 0.000395 -0.001892 0.000000 
597	0.000000 0.799413 0.000393 0.799413 0.000000 -0.001897 0.000393 -0.001897 0.000000 
598	0.000000 0.799502 0.000386 0.799502 0.000000 -0.001888 0.000386 -0.001888 0.000000 
599	0.000000 0.799542 0.000405 0.799542 0.000000 -0.001875 0.000405 -0.001875 0.000000 
600	0.000000 0.799608 0.000363 0.799608 0.000000 -0.001890 0.000363 -0.001890 0.000000 
601	0.000000 0.799686 0.000381 0.799686 0.000000 -0.001877 0.000381 -0.001877 0.000000 
602	0.000000 0.799748 0.000355 0.799748 0.000000 -0.001843 0.000355 -0.001843 0.000000 
603	0.000000 0.799877 0.000383 0.799877 0.000000 -0.001822 0.000383 -0.001822 0.000000 
604	0.000000 0.799925 0.000343 0.799925 0.000000 -0.001832 0.000343 -0.001832 0.000000 
605	0.000000 0.800043 0.000370 0.800043 0.000000 -0.001840 0.000370 -0.001840 0.000000 
606	0.000000 0.800163 0.000310 0.800163 0.000000 -0.001900 0.000310 -0.001900 0.000000 
607	0.000000 0.800193 0.000343 0.800193 0.000000 -0.001878 0.000343 -0.001878 0.000000 
608	0.000000 0.800265 0.000325 0.800265 0.000000 -0.001924 0.000325 -0.001924 0.000000 
609	0.000000 0.800362 0.000322 0.800362 0.000000 -0.001849 0.000322 -0.001849 0.000000 
610	0.000000 0.800382 0.000309 0.800382 0.000000 -0.001872 0.000309 -0.001872 0.000000 
611	0.000000 0.800478 0.000340 0.800478 0.000000 -0.001849 0.000340 -0.001849 0.000000 
612	0.000000 0.800573 0.000276 0.800573 0.000000 -0.001901 0.000276 -0.001901 0.000000 
613	0.000000 0.800615 0.000268 0.800615 0.000000 -0.001885 0.000268 -0.001885 0.000000 
614	0.000000 0.800671 0.000287 0.800671 0.000000 -0.001899 0.000287 -0.001899 0.000000 
615	0.000000 0.800768 0.000287 0.800768 0.000000 -0.001924 0.000287 -0.001924 0.000000 
616	0.000000 0.800804 0.000297 0.800804 0.000000 -0.001959 0.000297 -0.001959 0.000000 
617	0.000000 0.800867 0.000317 0.800867 0.000000 -0.001951 0.000317 -0.001951 0.000000 
618	0.000000 0.800921 0.000267 0.800921 0.000000 -0.001971 0.000267 -0.001971 0.000000 
619	0.000000 0.801034 0.000307 0.801034 0.000000 -0.001953 0.000307 -0.001953 0.000000 
620	0.000000 0.801148 0.000331 0.801148 0.000000 -0.001900 0.000331 -0.001900 0.000000 
621	0.000000 0.801266 0.000304 0.801266 0.000000 -0.001898 0.000304 -0.001898 0.000000 
622	0.000000 0.801354 0.000296 0.801354 0.000000 -0.001911 0.000296 -0.001911 0.000000 
623	0.000000 0.801409 0.000262 0.801409 0.000000 -0.001917 0.000262 -0.001917 0.000000 
624	0.000000 0.801442 0.000320 0.801442 0.000000 -0.001882 0.000320 -0.001882 0.000000 
625	0.000000 0.801513 0.000310 0.801513 0.000000 -0.001890 0.000310 -0.001890 0.000000 
626	0.000000 0.801630 0.000261 0.801630 0.000000 -0.001914 0.000261 -0.001914 0.000000 
627	0.000000 0.801679 0.000245 0.801679 0.000000 -0.001909 0.000245 -0.001909 0.000000 
628	0.000000 0.801787 0.000291 0.801787 0.000000 -0.001850 0.000291 -0.001850 0.000000 
629	0.000000 0.801814 0.000305 0.801814 0.000000 -0.001844 0.000305 -0.001844 0.000000 
630	0.000000 0.801878 0.000369 0.801878 0.000000 -0.001811 0.000369 -0.001811 0.000000 
631	0.000000 0.802003 0.000350 0.802003 0.000000 -0.001803 0.000350 -0.001803 0.000000 
632	0.000000 0.802092 0.000327 0.802092 0.000000 -0.001784 0.000327 -0.001784 0.000000 
633	0.000000 0.802175 0.000296 0.802175 0.000000 -0.001796 0.000296 -0.001796 0.000000 
634	0.000000 0.802254 0.000242 0.802254 0.000000 -0.001837 0.000242 -0.001837 0.000000 
635	0.000000 0.802327 0.000214 0.802327 0.000000 -0.001864 0.000214 -0.001864 0.000000 
636	0.000000 0.802460 0.000220 0.802460 0.000000 -0.001837 0.000220 -0.001837 0.000000 
637	0.000000 0.802540 0.000241 0.802540 0.000000 -0.001794 0.000241 -0.001794 0.000000 
638	0.000000 0.802642 0.000269 0.802642 0.000000 -0.001797 0.000269 -0.001797 0.000000 
639	0.000000 0.802738 0.000234 0.802738 0.000000 -0.001809 0.000234 -0.001809 0.000000 
640	0.000000 0.802850 0.000225 0.802850 0.000000 -0.001792 0.000225 -0.001792 0.000000 
641	0.000000 0.802964 0.000217 0.802964 0.000000 -0.001762 0.000217 -0.001762 0.000000 
642	0.000000 0.803059 0.000206 0.803059 0.000000 -0.001786 0.000206 -0.001786 0.000000 
643	0.000000 0.803152 0.000223 0.803152 0.000000 -0.001804 0.000223 -0.001804 0.000000 
644	0.000000 0.803204 0.000217 0.803204 0.000000 -0.001784 0.000217 -0.001784 0.000000 
645	0.000000 0.803278 0.000237 0.803278 0.000000 -0.001764 0.000237 -0.001764 0.000000 
646	0.000000 0.803318 0.000270 0.803318 0.000000 -0.001783 0.000270 -0.001783 0.000000 
647	0.000000 0.803372 0.000268 0.803372 0.000000 -0.001755 0.000268 -0.001755 0.000000 
648	0.000000 0.803434 0.000262 0.803434 0.000000 -0.001764 0.000262 -0.001764 0.000000 
649	0.000000 0.803537 0.000262 0.803537 0.000000 -0.001761 0.000262 -0.001761 0.000000 
650	0.000000 0.803623 0.000314 0.803623 0.000000 -0.001743 0.000314 -0.001743 0.000000 
651	0.000000 0.803693 0.000308 0.803693 0.000000 -0.001753 0.000308 -0.001753 0.000000 
652	0.000000 0.803757 0.000316 0.803757 0.000000 -0.001738 0.000316 -0.001738 0.000000 
653	0.000000 0.803846 0.000314 0.803846 0.000000 -0.001764 0.000314 -0.001764 0.000000 
654	0.000000 0.803892 0.000319 0.803892 0.000000 -0.001767 0.000319 -0.001767 0.000000 
655	0.000000 0.803962 0.000310 0.803962 0.000000 -0.001769 0.000310 -0.001769 0.000000 
656	0.000000 0.804050 0.000305 0.804050 0.000000 -0.001758 0.000305 -0.001758 0.000000 
657	0.000000 0.804172 0.000322 0.804172 0.000000 -0.001761 0.000322 -0.001761 0.000000 
658	0.000000 0.804263 0.000345 0.804263 0.000000 -0.001759 0.000345 -0.001759 0.000000 
659	0.000000 0.804333 0.000352 0.804333 0.000000 -0.001759 0.000352 -0.001759 0.000000 
660	0.000000 0.804386 0.000321 0.804386 0.000000 -0.001782 0.000321 -0.001782 0.000000 
661	0.000000 0.804456 0.000322 0.804456 0.000000 -0.001814 0.000322 -0.001814 0.000000 
662	0.000000 0.804554 0.000331 0.804554 0.000000 -0.001790 0.000331 -0.001790 0.000000 
663	0.000000 0.804592 0.000302 0.804592 0.000000 -0.001817 0.000302 -0.001817 0.000000 
664	0.000000 0.804602 0.000321 0.804602 0.000000 -0.001800 0.000321 -0.001800 0.000000 
665	0.000000 0.804704 0.000325 0.804704 0.000000 -0.001775 0.000325 -0.001775 0.000000 
666	0.000000 0.804849 0.000364 0.804849 0.000000 -0.001722 0.000364 -0.001722 0.000000 
667	0.000000 0.804910 0.000319 0.804910 0.000000 -0.001758 0.000319 -0.001758 0.000000 
668	0.000000 0.805055 0.000352 0.805055 0.000000 -0.001722 0.000352 -0.001722 0.000000 
669	0.000000 0.805133 0.000325 0.805133 0.000000 -0.001760 0.000325 -0.001760 0.000000 
670	0.000000 0.805190 0.000328 0.805190 0.000000 -0.001751 0.000328 -0.001751 0.000000 
671	0.000000 0.805233 0.000327 0.805233 0.000000 -0.001763 0.000327 -0.001763 0.000000 
672	0.000000 0.805330 0.000340 0.805330 0.000000 -0.001737 0.000340 -0.001737 0.000000 
673	0.000000 0.805407 0.000368 0.805407 0.000000 -0.001721 0.000368 -0.001721 0.000000 
674	0.000000 0.805471 0.000368 0.805471 0.000000 -0.001742 0.000368 -0.001742 0.000000 
675	0.000000 0.805557 0.000402 0.805557 0.000000 -0.001722 0.000402 -0.001722 0.000000 
676	0.000000 0.805563 0.000395 0.805563 0.000000 -0.001725 0.000395 -0.001725 0.000000 
677	0.000000 0.805628 0.000420 0.805628 0.000000 -0.001717 0.000420 -0.001717 0.000000 
678	0.000000 0.805679 0.000401 0.805679 0.000000 -0.001742 0.000401 -0.001742 0.000000 
679	0.000000 0.805760 0.000380 0.805760 0.000000 -0.001764 0.000380 -0.001764 0.000000 
680	0.000000 0.805837 0.000395 0.805837 0.000000 -0.001724 0.000395 -0.001724 0.000000 
681	0.000000 0.805923 0.000407 0.805923 0.000000 -0.001708 0.000407 -0.001708 0.000000 
682	0.000000 0.805985 0.000392 0.805985 0.000000 -0.001702 0.000392 -0.001702 0.000000 
683	0.000000 0.806054 0.000391 0.806054 0.000000 -0.001689 0.000391 -0.001689 0.000000 
684	0.000000 0.806114 0.000395 0.806114 0.000000 -0.001665 0.000395 -0.001665 0.000000 
685	0.000000 0.806179 0.000392 0.806179 0.000000 -0.001660 0.000392 -0.001660 0.000000 
686	0.000000 0.806224 0.000379 0.806224 0.000000 -0.001679 0.000379 -0.001679 0.000000 
687	0.000000 0.806299 0.000357 0.806299 0.000000 -0.001693 0.000357 -0.001693 0.000000 
688	0.000000 0.806341 0.000363 0.806341 0.000000 -0.001719 0.000363 -0.001719 0.000000 
689	0.000000 0.806486 0.000359 0.806486 0.000000 -0.001697 0.000359 -0.001697 0.000000 
690	0.000000 0.806553 0.000350 0.806553 0.000000 -0.001716 0.000350 -0.001716 0.000000 
691	0.000000 0.806667 0.000343 0.806667 0.000000 -0.001713 0.000343 -0.001713 0.000000 
692	0.000000 0.806658 0.000322 0.806658 0.000000 -0.001754 0.000322 -0.001754 0.000000 
693	0.000000 0.806728 0.000356 0.806728 0.000000 -0.001784 0.000356 -0.001784 0.000000 
694	0.000000 0.806841 0.000374 0.806841 0.000000 -0.001751 0.000374 -0.001751 0.000000 
695	0.000000 0.806978 0.000379 0.806978 0.000000 -0.001755 0.000379 -0.001755 0.000000 
696	0.000000 0.807005 0.000376 0.807005 0.000000 -0.001771 0.000376 -0.001771 0.000000 
697	0.000000 0.807070 0.000354 0.807070 0.000000 -0.001781 0.000354 -0.001781 0.000000 
698	0.000000 0.807196 0.000384 0.807196 0.000000 -0.001727 0.000384 -0.001727 0.000000 
699	0.000000 0.807258 0.000347 0.807258 0.000000 -0.001765 0.000347 -0.001765 0.000000 
700	0.000000 0.807329 0.000350 0.807329 0.000000 -0.001768 0.000350 -0.001768 0.000000 
701	0.000000 0.807440 0.000360 0.807440 0.000000 -0.001768 0.000360 -0.001768 0.000000 
702	0.000000 0.807500 0.000386 0.807500 0.000000 -0.001751 0.000386 -0.001751 0.000000 
703	0.000000 0.807521 0.000391 0.807521 0.000000 -0.001744 0.000391 -0.001744 0.000000 
704	0.000000 0.807617 0.000377 0.807617 0.000000 -0.001720 0.000377 -0.001720 0.000000 
705	0.000000 0.807666 0.000373 0.807666 0.000000 -0.001706 0.000373 -0.001706 0.000000 
706	0.000000 0.807753 0.000398 0.807753 0.000000 -0.001697 0.000398 -0.001697 0.000000 
707	0.000000 0.807788 0.000354 0.807788 0.000000 -0.001717 0.000354 -0.001717 0.000000 
708	0.000000 0.807805 0.000314 0.807805 0.000000 -0.001723 0.000314 -0.001723 0.000000 
709	0.000000 0.807854 0.000292 0.807854 0.000000 -0.001735 0.000292 -0.001735 0.000000 
710	0.000000 0.807968 0.000274 0.807968 0.000000 -0.001755 0.000274 -0.001755 0.000000 
711	0.000000 0.808064 0.000337 0.808064 0.000000 -0.001699 0.000337 -0.001699 0.000000 
712	0.000000 0.808070 0.000342 0.808070 0.000000 -0.001714 0.000342 -0.001714 0.000000 
713	0.000000 0.808137 0.000340 0.808137 0.000000 -0.001695 0.000340 -0.001695 0.000000 
714	0.000000 0.808176 0.000375 0.808176 0.000000 -0.001668 0.000375 -0.001668 0.000000 
715	0.000000 0.808239 0.000396 0.808239 0.000000 -0.001682 0.000396 -0.001682 0.000000 
716	0.000000 0.808340 0.000349 0.808340 0.000000 -0.001696 0.000349 -0.001696 0.000000 
717	0.000000 0.808405 0.000364 0.808405 0.000000 -0.001653 0.000364 -0.001653 0.000000 
718	0.000000 0.808468 0.000374 0.808468 0.000000 -0.001653 0.000374 -0.001653 0.000000 
719	0.000000 0.808571 0.000389 0.808571 0.000000 -0.001640 0.000389 -0.001640 0.000000 
720	0.000000 0.808628 0.000390 0.808628 0.000000 -0.001665 0.000390 -0.001665 0.000000 
721	0.000000 0.808721 0.000381 0.808721 0.000000 -0.001658 0.000381 -0.001658 0.000000 
722	0.000000 0.808765 0.000415 0.808765 0.000000 -0.001636 0.000415 -0.001636 0.000000 
723	0.000000 0.808818 0.000384 0.808818 0.000000 -0.001660 0.000384 -0.001660 0.000000 
724	0.000000 0.808878 0.000366 0.808878 0.000000 -0.001675 0.000366 -0.001675 0.000000 
725	0.000000 0.808963 0.000378 0.808963 0.000000 -0.001687 0.000378 -0.001687 0.000000 
726	0.000000 0.808985 0.000363 0.808985 0.000000 -0.001722 0.000363 -0.001722 0.000000 
727	0.000000 0.809056 0.000338 0.809056 0.000000 -0.001733 0.000338 -0.001733 0.000000 
728	0.000000 0.809125 0.000311 0.809125 0.000000 -0.001746 0.000311 -0.001746 0.000000 
729	0.000000 0.809118 0.000338 0.809118 0.000000 -0.001716 0.000338 -0.001716 0.000000 
730	0.000000 0.809196 0.000293 0.809196 0.000000 -0.001735 0.000293 -0.001735 0.000000 
731	0.000000 0.809260 0.000279 0.809260 0.000000 -0.001708 0.000279 -0.001708 0.000000 
732	0.000000 0.809293 0.000301 0.809293 0.000000 -0.001708 0.000301 -0.001708 0.000000 
733	0.000000 0.809359 0.000335 0.809359 0.000000 -0.001690 0.000335 -0.001690 0.000000 
734	0.000000 0.809428 0.000302 0.809428 0.000000 -0.001696 0.000302 -0.001696 0.000000 
735	0.000000 0.809507 0.000307 0.809507 0.000000 -0.001699 0.000307 -0.001699 0.000000 
736	0.000000 0.809576 0.000287 0.809576 0.000000 -0.001692 0.000287 -0.001692 0.000000 
737	0.000000 0.809629 0.000293 0.809629 0.000000 -0.001716 0.000293 -0.001716 0.000000 
738	0.000000 0.809709 0.000283 0.809709 0.000000 -0.001692 0.000283 -0.001692 0.000000 
739	0.000000 0.809801 0.000292 0.809801 0.000000 -0.001680 0.000292 -0.001680 0.000000 
740	0.000000 0.809851 0.000282 0.809851 0.000000 -0.001663 0.000282 -0.001663 0.000000 
741	0.000000 0.809908 0.000282 0.809908 0.000000 -0.001644 0.000282 -0.001644 0.000000 
742	0.000000 0.809989 0.000238 0.809989 0.000000 -0.001650 0.000238 -0.001650 0.000000 
743	0.000000 0.810076 0.000221 0.810076 0.000000 -0.001663 0.000221 -0.001663 0.000000 
744	0.000000 0.810166 0.000223 0.810166 0.000000 -0.001634 0.000223 -0.001634 0.000000 
745	0.000000 0.810232 0.000244 0.810232 0.000000 -0.001618 0.000244 -0.001618 0.000000 
746	0.000000 0.810286 0.000266 0.810286 0.000000 -0.001624 0.000266 -0.001624 0.000000 
747	0.000000 0.810350 0.000255 0.810350 0.000000 -0.001600 0.000255 -0.001600 0.000000 
748	0.000000 0.810403 0.000220 0.810403 0.000000 -0.001652 0.000220 -0.001652 0.000000 
749	0.000000 0.810490 0.000250 0.810490 0.000000 -0.001615 0.000250 -0.001615 0.000000 
750	0.000000 0.810586 0.000248 0.810586 0.000000 -0.001630 0.000248 -0.001630 0.000000 
751	0.000000 0.810666 0.000286 0.810666 0.000000 -0.001579 0.000286 -0.001579 0.000000 
752	0.000000 0.810717 0.000300 0.810717 0.000000 -0.001598 0.000300 -0.001598 0.000000 
753	0.000000 0.810804 0.000307 0.810804 0.000000 -0.001590 0.000307 -0.001590 0.000000 
754	0.000000 0.810885 0.000321 0.810885 0.000000 -0.001559 0.000321 -0.001559 0.000000 
755	0.000000 0.810913 0.000292 0.810913 0.000000 -0.001578 0.000292 -0.001578 0.000000 
756	0.000000 0.810968 0.000307 0.810968 0.000000 -0.001587 0.000307 -0.001587 0.000000 
757	0.000000 0.811033 0.000294 0.811033 0.000000 -0.001566 0.000294 -0.001566 0.000000 
758	0.000000 0.811129 0.000302 0.811129 0.000000 -0.001588 0.000302 -0.001588 0.000000 
759	0.000000 0.811210 0.000308 0.811210 0.000000 -0.001565 0.000308 -0.001565 0.000000 
760	0.000000 0.811268 0.000313 0.811268 0.000000 -0.001557 0.000313 -0.001557 0.000000 
761	0.000000 0.811312 0.000328 0.811312 0.000000 -0.001548 0.000328 -0.001548 0.000000 
762	0.000000 0.811395 0.000358 0.811395 0.000000 -0.001509 0.000358 -0.001509 0.000000 
763	0.000000 0.811489 0.000316 0.811489 0.000000 -0.001550 0.000316 -0.001550 0.000000 
764	0.000000 0.811542 0.000298 0.811542 0.000000 -0.001568 0.000298 -0.001568 0.000000 
765	0.000000 0.811610 0.000294 0.811610 0.000000 -0.001570 0.000294 -0.001570 0.000000 
766	0.000000 0.811701 0.000285 0.811701 0.000000 -0.001558 0.000285 -0.001558 0.000000 
767	0.000000 0.811783 0.000264 0.811783 0.000000 -0.001548 0.000264 -0.001548 0.000000 
768	0.000000 0.811927 0.000279 0.811927 0.000000 -0.001525 0.000279 -0.001525 0.000000 
769	0.000000 0.812027 0.000295 0.812027 0.000000 -0.001545 0.000295 -0.001545 0.000000 
770	0.000000 0.812147 0.000296 0.812147 0.000000 -0.001520 0.000296 -0.001520 0.000000 
771	0.000000 0.812205 0.000324 0.812205 0.000000 -0.001506 0.000324 -0.001506 0.000000 
772	0.000000 0.812277 0.000338 0.812277 0.000000 -0.001490 0.000338 -0.001490 0.000000 
773	0.000000 0.812334 0.000326 0.812334 0.000000 -0.001515 0.000326 -0.001515 0.000000 
774	0.000000 0.812454 0.000353 0.812454 0.000000 -0.001501 0.000353 -0.001501 0.000000 
775	0.000000 0.812523 0.000359 0.812523 0.000000 -0.001494 0.000359 -0.001494 0.000000 
776	0.000000 0.812601 0.000355 0.812601 0.000000 -0.001497 0.000355 -0.001497 0.000000 
777	0.000000 0.812656 0.000347 0.812656 0.000000 -0.001502 0.000347 -0.001502 0.000000 
778	0.000000 0.812746 0.000314 0.812746 0.000000 -0.001521 0.000314 -0.001521 0.000000 
779	0.000000 0.812822 0.000308 0.812822 0.000000 -0.001521 0.000308 -0.001521 0.000000 
780	0.000000 0.812912 0.000335 0.812912 0.000000 -0.001524 0.000335 -0.001524 0.000000 
781	0.000000 0.812950 0.000337 0.812950 0.000000 -0.001528 0.000337 -0.001528 0.000000 
782	0.000000 0.813021 0.000360 0.813021 0.000000 -0.001516 0.000360 -0.001516 0.000000 
783	0.000000 0.813055 0.000371 0.813055 0.000000 -0.001539 0.000371 -0.001539 0.000000 
784	0.000000 0.813115 0.000362 0.813115 0.000000 -0.001555 0.000362 -0.001555 0.000000 
785	0.000000 0.813183 0.000347 0.813183 0.000000 -0.001566 0.000347 -0.001566 0.000000 
786	0.000000 0.813263 0.000325 0.813263 0.000000 -0.001571 0.000325 -0.001571 0.000000 
787	0.000000 0.813292 0.000306 0.813292 0.000000 -0.001546 0.000306 -0.001546 0.000000 
788	0.000000 0.813371 0.000319 0.813371 0.000000 -0.001541 0.000319 -0.001541 0.000000 
789	0.000000 0.813387 0.000283 0.813387 0.000000 -0.001593 0.000283 -0.001593 0.000000 
790	0.000000 0.813414 0.000287 0.813414 0.000000 -0.001546 0.000287 -0.001546 0.000000 
791	0.000000 0.813448 0.000254 0.813448 0.000000 -0.001542 0.000254 -0.001542 0.000000 
792	0.000000 0.813538 0.000242 0.813538 0.000000 -0.001562 0.000242 -0.001562 0.000000 
793	0.000000 0.813598 0.000287 0.813598 0.000000 -0.001553 0.000287 -0.001553 0.000000 
794	0.000000 0.813669 0.000286 0.813669 0.000000 -0.001578 0.000286 -0.001578 0.000000 
795	0.000000 0.813710 0.000285 0.813710 0.000000 -0.001590 0.000285 -0.001590 0.000000 
796	0.000000 0.813780 0.000334 0.813780 0.000000 -0.001541 0.000334 -0.001541 0.000000 
797	0.000000 0.813809 0.000321 0.813809 0.000000 -0.001575 0.000321 -0.001575 0.000000 
798	0.000000 0.813871 0.000342 0.813871 0.000000 -0.001555 0.000342 -0.001555 0.000000 
799	0.000000 0.813958 0.000375 0.813958 0.000000 -0.001513 0.000375 -0.001513 0.000000 
800	0.000000 0.813998 0.000366 0.813998 0.000000 -0.001508 0.000366 -0.001508 0.000000 
801	0.000000 0.814032 0.000342 0.814032 0.000000 -0.001532 0.000342 -0.001532 0.000000 
802	0.000000 0.814088 0.000331 0.814088 0.000000 -0.001545 0.000331 -0.001545 0.000000 
803	0.000000 0.814185 0.000345 0.814185 0.000000 -0.001535 0.000345 -0.001535 0.000000 
804	0.000000 0.814215 0.000362 0.814215 0.000000 -0.001549 0.000362 -0.001549 0.000000 
805	0.000000 0.814246 0.000373 0.814246 0.000000 -0.001552 0.000373 -0.001552 0.000000 
806	0.000000 0.814302 0.000350 0.814302 0.000000 -0.001618 0.000350 -0.001618 0.000000 
807	0.000000 0.814420 0.000375 0.814420 0.000000 -0.001607 0.000375 -0.001607 0.000000 
808	0.000000 0.814489 0.000350 0.814489 0.000000 -0.001610 0.000350 -0.001610 0.000000 
809	0.000000 0.814501 0.000319 0.814501 0.000000 -0.001612 0.000319 -0.001612 0.000000 
810	0.000000 0.814568 0.000335 0.814568 0.000000 -0.001591 0.000335 -0.001591 0.000000 
811	0.000000 0.814574 0.000333 0.814574 0.000000 -0.001582 0.000333 -0.001582 0.000000 
812	0.000000 0.814665 0.000287 0.814665 0.000000 -0.001619 0.000287 -0.001619 0.000000 
813	0.000000 0.814739 0.000312 0.814739 0.000000 -0.001592 0.000312 -0.001592 0.000000 
814	0.000000 0.814839 0.000337 0.814839 0.000000 -0.001568 0.000337 -0.001568 0.000000 
815	0.000000 0.814893 0.000308 0.814893 0.000000 -0.001561 0.000308 -0.001561 0.000000 
816	0.000000 0.814985 0.000323 0.814985 0.000000 -0.001526 0.000323 -0.001526 0.000000 
817	0.000000 0.815032 0.000313 0.815032 0.000000 -0.001549 0.000313 -0.001549 0.000000 
818	0.000000 0.815087 0.000288 0.815087 0.000000 -0.001552 0.000288 -0.001552 0.000000 
819	0.000000 0.815163 0.000314 0.815163 0.000000 -0.001554 0.000314 -0.001554 0.000000 
820	0.000000 0.815222 0.000287 0.815222 0.000000 -0.001524 0.000287 -0.001524 0.000000 
821	0.000000 0.815269 0.000263 0.815269 0.000000 -0.001524 0.000263 -0.001524 0.000000 
822	0.000000 0.815327 0.000242 0.815327 0.000000 -0.001515 0.000242 -0.001515 0.000000 
823	0.000000 0.815357 0.000207 0.815357 0.000000 -0.001523 0.000207 -0.001523 0.000000 
824	0.000000 0.815412 0.000232 0.815412 0.000000 -0.001538 0.000232 -0.001538 0.000000 
825	0.000000 0.815410 0.000225 0.815410 0.000000 -0.001549 0.000225 -0.001549 0.000000 
826	0.000000 0.815507 0.000189 0.815507 0.000000 -0.001575 0.000189 -0.001575 0.000000 
827	0.000000 0.815582 0.000211 0.815582 0.000000 -0.001555 0.000211 -0.001555 0.000000 
828	0.000000 0.815647 0.000231 0.815647 0.000000 -0.001509 0.000231 -0.001509 0.000000 
829	0.000000 0.815705 0.000235 0.815705 0.000000 -0.001499 0.000235 -0.001499 0.000000 
830	0.000000 0.815754 0.000231 0.815754 0.000000 -0.001487 0.000231 -0.001487 0.000000 
831	0.000000 0.815865 0.000243 0.815865 0.000000 -0.001464 0.000243 -0.001464 0.000000 
832	0.000000 0.815947 0.000280 0.815947 0.000000 -0.001432 0.000280 -0.001432 0.000000 
833	0.000000 0.816042 0.000284 0.816042 0.000000 -0.001407 0.000284 -0.001407 0.000000 
834	0.000000 0.816097 0.000277 0.816097 0.000000 -0.001415 0.000277 -0.001415 0.000000 
835	0.000000 0.816169 0.000270 0.816169 0.000000 -0.001419 0.000270 -0.001419 0.000000 
836	0.000000 0.816201 0.000252 0.816201 0.000000 -0.001450 0.000252 -0.001450 0.000000 
837	0.000000 0.816239 0.000276 0.816239 0.000000 -0.001421 0.000276 -0.001421 0.000000 
838	0.000000 0.816274 0.000273 0.816274 0.000000 -0.001429 0.000273 -0.001429 0.000000 
839	0.000000 0.816313 0.000280 0.816313 0.000000 -0.001429 0.000280 -0.001429 0.000000 
